cn8,hs2,hs4,hs6,is_ets,is_cbam,is_regulated,exists_2014
02075571,02,0207,020755,FALSE,FALSE,FALSE,TRUE
02075581,02,0207,020755,FALSE,FALSE,FALSE,TRUE
02075593,02,0207,020755,FALSE,FALSE,FALSE,TRUE
02075595,02,0207,020755,FALSE,FALSE,FALSE,TRUE
02075599,02,0207,020755,FALSE,FALSE,FALSE,TRUE
02076005,02,0207,020760,FALSE,FALSE,FALSE,TRUE
02076010,02,0207,020760,FALSE,FALSE,FALSE,TRUE
02076021,02,0207,020760,FALSE,FALSE,FALSE,TRUE
02076031,02,0207,020760,FALSE,FALSE,FALSE,TRUE
02076041,02,0207,020760,FALSE,FALSE,FALSE,TRUE
02076051,02,0207,020760,FALSE,FALSE,FALSE,TRUE
02076061,02,0207,020760,FALSE,FALSE,FALSE,TRUE
02076081,02,0207,020760,FALSE,FALSE,FALSE,TRUE
02076091,02,0207,020760,FALSE,FALSE,FALSE,TRUE
02076099,02,0207,020760,FALSE,FALSE,FALSE,TRUE
02081010,02,0208,020810,FALSE,FALSE,FALSE,TRUE
02081011,02,0208,020810,FALSE,FALSE,FALSE,FALSE
02081019,02,0208,020810,FALSE,FALSE,FALSE,FALSE
02081090,02,0208,020810,FALSE,FALSE,FALSE,TRUE
02082000,02,0208,020820,FALSE,FALSE,FALSE,FALSE
02083000,02,0208,020830,FALSE,FALSE,FALSE,TRUE
02084010,02,0208,020840,FALSE,FALSE,FALSE,TRUE
02084020,02,0208,020840,FALSE,FALSE,FALSE,TRUE
02084080,02,0208,020840,FALSE,FALSE,FALSE,TRUE
02084090,02,0208,020840,FALSE,FALSE,FALSE,FALSE
02085000,02,0208,020850,FALSE,FALSE,FALSE,TRUE
02086000,02,0208,020860,FALSE,FALSE,FALSE,TRUE
02089010,02,0208,020890,FALSE,FALSE,FALSE,TRUE
02089020,02,0208,020890,FALSE,FALSE,FALSE,FALSE
02089030,02,0208,020890,FALSE,FALSE,FALSE,TRUE
02089040,02,0208,020890,FALSE,FALSE,FALSE,FALSE
02089050,02,0208,020890,FALSE,FALSE,FALSE,FALSE
02089055,02,0208,020890,FALSE,FALSE,FALSE,FALSE
02089060,02,0208,020890,FALSE,FALSE,FALSE,TRUE
02089070,02,0208,020890,FALSE,FALSE,FALSE,TRUE
02089080,02,0208,020890,FALSE,FALSE,FALSE,FALSE
02089090,02,0208,020890,FALSE,FALSE,FALSE,FALSE
02089095,02,0208,020890,FALSE,FALSE,FALSE,FALSE
02089098,02,0208,020890,FALSE,FALSE,FALSE,TRUE
02090011,02,0209,020900,FALSE,FALSE,FALSE,FALSE
02090019,02,0209,020900,FALSE,FALSE,FALSE,FALSE
02090030,02,0209,020900,FALSE,FALSE,FALSE,FALSE
02090090,02,0209,020900,FALSE,FALSE,FALSE,FALSE
02091011,02,0209,020910,FALSE,FALSE,FALSE,TRUE
02091019,02,0209,020910,FALSE,FALSE,FALSE,TRUE
02091090,02,0209,020910,FALSE,FALSE,FALSE,TRUE
02099000,02,0209,020990,FALSE,FALSE,FALSE,TRUE
02101111,02,0210,021011,FALSE,FALSE,FALSE,TRUE
02101119,02,0210,021011,FALSE,FALSE,FALSE,TRUE
02101131,02,0210,021011,FALSE,FALSE,FALSE,TRUE
02101139,02,0210,021011,FALSE,FALSE,FALSE,TRUE
02101190,02,0210,021011,FALSE,FALSE,FALSE,TRUE
02101211,02,0210,021012,FALSE,FALSE,FALSE,TRUE
02101219,02,0210,021012,FALSE,FALSE,FALSE,TRUE
02101290,02,0210,021012,FALSE,FALSE,FALSE,TRUE
02101910,02,0210,021019,FALSE,FALSE,FALSE,TRUE
02101920,02,0210,021019,FALSE,FALSE,FALSE,TRUE
02101930,02,0210,021019,FALSE,FALSE,FALSE,TRUE
02101940,02,0210,021019,FALSE,FALSE,FALSE,TRUE
02101950,02,0210,021019,FALSE,FALSE,FALSE,TRUE
02101951,02,0210,021019,FALSE,FALSE,FALSE,FALSE
02101959,02,0210,021019,FALSE,FALSE,FALSE,FALSE
02101960,02,0210,021019,FALSE,FALSE,FALSE,TRUE
02101970,02,0210,021019,FALSE,FALSE,FALSE,TRUE
02101981,02,0210,021019,FALSE,FALSE,FALSE,TRUE
02101989,02,0210,021019,FALSE,FALSE,FALSE,TRUE
02101990,02,0210,021019,FALSE,FALSE,FALSE,TRUE
02102010,02,0210,021020,FALSE,FALSE,FALSE,TRUE
02102090,02,0210,021020,FALSE,FALSE,FALSE,TRUE
02109010,02,0210,021090,FALSE,FALSE,FALSE,FALSE
02109011,02,0210,021090,FALSE,FALSE,FALSE,FALSE
02109019,02,0210,021090,FALSE,FALSE,FALSE,FALSE
02109020,02,0210,021090,FALSE,FALSE,FALSE,FALSE
02109021,02,0210,021090,FALSE,FALSE,FALSE,FALSE
02109029,02,0210,021090,FALSE,FALSE,FALSE,FALSE
02109031,02,0210,021090,FALSE,FALSE,FALSE,FALSE
02109039,02,0210,021090,FALSE,FALSE,FALSE,FALSE
02109041,02,0210,021090,FALSE,FALSE,FALSE,FALSE
02109049,02,0210,021090,FALSE,FALSE,FALSE,FALSE
02109060,02,0210,021090,FALSE,FALSE,FALSE,FALSE
02109071,02,0210,021090,FALSE,FALSE,FALSE,FALSE
02109079,02,0210,021090,FALSE,FALSE,FALSE,FALSE
02109080,02,0210,021090,FALSE,FALSE,FALSE,FALSE
02109090,02,0210,021090,FALSE,FALSE,FALSE,FALSE
02109100,02,0210,021091,FALSE,FALSE,FALSE,TRUE
02109200,02,0210,021092,FALSE,FALSE,FALSE,FALSE
02109210,02,0210,021092,FALSE,FALSE,FALSE,TRUE
02109291,02,0210,021092,FALSE,FALSE,FALSE,TRUE
02109292,02,0210,021092,FALSE,FALSE,FALSE,TRUE
02109299,02,0210,021092,FALSE,FALSE,FALSE,TRUE
02109300,02,0210,021093,FALSE,FALSE,FALSE,TRUE
02109910,02,0210,021099,FALSE,FALSE,FALSE,TRUE
02109921,02,0210,021099,FALSE,FALSE,FALSE,TRUE
02109929,02,0210,021099,FALSE,FALSE,FALSE,TRUE
02109931,02,0210,021099,FALSE,FALSE,FALSE,TRUE
02109939,02,0210,021099,FALSE,FALSE,FALSE,TRUE
02109941,02,0210,021099,FALSE,FALSE,FALSE,TRUE
02109949,02,0210,021099,FALSE,FALSE,FALSE,TRUE
02109951,02,0210,021099,FALSE,FALSE,FALSE,TRUE
02109959,02,0210,021099,FALSE,FALSE,FALSE,TRUE
02109960,02,0210,021099,FALSE,FALSE,FALSE,FALSE
02109971,02,0210,021099,FALSE,FALSE,FALSE,TRUE
02109979,02,0210,021099,FALSE,FALSE,FALSE,TRUE
02109980,02,0210,021099,FALSE,FALSE,FALSE,FALSE
02109985,02,0210,021099,FALSE,FALSE,FALSE,TRUE
02109990,02,0210,021099,FALSE,FALSE,FALSE,TRUE
03011010,03,0301,030110,FALSE,FALSE,FALSE,FALSE
03011090,03,0301,030110,FALSE,FALSE,FALSE,FALSE
03011100,03,0301,030111,FALSE,FALSE,FALSE,TRUE
03011900,03,0301,030119,FALSE,FALSE,FALSE,TRUE
03019100,03,0301,030191,FALSE,FALSE,FALSE,FALSE
03019110,03,0301,030191,FALSE,FALSE,FALSE,TRUE
03019190,03,0301,030191,FALSE,FALSE,FALSE,TRUE
03019200,03,0301,030192,FALSE,FALSE,FALSE,FALSE
03019210,03,0301,030192,FALSE,FALSE,FALSE,TRUE
03019230,03,0301,030192,FALSE,FALSE,FALSE,TRUE
03019290,03,0301,030192,FALSE,FALSE,FALSE,TRUE
03019300,03,0301,030193,FALSE,FALSE,FALSE,TRUE
03019400,03,0301,030194,FALSE,FALSE,FALSE,FALSE
03019410,03,0301,030194,FALSE,FALSE,FALSE,TRUE
03019490,03,0301,030194,FALSE,FALSE,FALSE,TRUE
03019500,03,0301,030195,FALSE,FALSE,FALSE,TRUE
03019911,03,0301,030199,FALSE,FALSE,FALSE,TRUE
03019917,03,0301,030199,FALSE,FALSE,FALSE,FALSE
03019918,03,0301,030199,FALSE,FALSE,FALSE,TRUE
03019919,03,0301,030199,FALSE,FALSE,FALSE,FALSE
03019980,03,0301,030199,FALSE,FALSE,FALSE,FALSE
03019985,03,0301,030199,FALSE,FALSE,FALSE,TRUE
03019990,03,0301,030199,FALSE,FALSE,FALSE,FALSE
03021100,03,0302,030211,FALSE,FALSE,FALSE,FALSE
03021110,03,0302,030211,FALSE,FALSE,FALSE,TRUE
03021120,03,0302,030211,FALSE,FALSE,FALSE,TRUE
03021180,03,0302,030211,FALSE,FALSE,FALSE,TRUE
03021190,03,0302,030211,FALSE,FALSE,FALSE,FALSE
03021200,03,0302,030212,FALSE,FALSE,FALSE,FALSE
03021300,03,0302,030213,FALSE,FALSE,FALSE,TRUE
03021400,03,0302,030214,FALSE,FALSE,FALSE,TRUE
03021900,03,0302,030219,FALSE,FALSE,FALSE,TRUE
03022110,03,0302,030221,FALSE,FALSE,FALSE,TRUE
03022130,03,0302,030221,FALSE,FALSE,FALSE,TRUE
03022190,03,0302,030221,FALSE,FALSE,FALSE,TRUE
03022200,03,0302,030222,FALSE,FALSE,FALSE,TRUE
03022300,03,0302,030223,FALSE,FALSE,FALSE,TRUE
03022400,03,0302,030224,FALSE,FALSE,FALSE,TRUE
03022910,03,0302,030229,FALSE,FALSE,FALSE,TRUE
03022980,03,0302,030229,FALSE,FALSE,FALSE,TRUE
03022990,03,0302,030229,FALSE,FALSE,FALSE,FALSE
03023110,03,0302,030231,FALSE,FALSE,FALSE,TRUE
03023190,03,0302,030231,FALSE,FALSE,FALSE,TRUE
03023210,03,0302,030232,FALSE,FALSE,FALSE,TRUE
03023290,03,0302,030232,FALSE,FALSE,FALSE,TRUE
03023310,03,0302,030233,FALSE,FALSE,FALSE,TRUE
03023390,03,0302,030233,FALSE,FALSE,FALSE,TRUE
03023410,03,0302,030234,FALSE,FALSE,FALSE,TRUE
03023490,03,0302,030234,FALSE,FALSE,FALSE,TRUE
03023510,03,0302,030235,FALSE,FALSE,FALSE,FALSE
03023511,03,0302,030235,FALSE,FALSE,FALSE,TRUE
03023519,03,0302,030235,FALSE,FALSE,FALSE,TRUE
03023590,03,0302,030235,FALSE,FALSE,FALSE,FALSE
03023591,03,0302,030235,FALSE,FALSE,FALSE,TRUE
03023599,03,0302,030235,FALSE,FALSE,FALSE,TRUE
03023610,03,0302,030236,FALSE,FALSE,FALSE,TRUE
03023690,03,0302,030236,FALSE,FALSE,FALSE,TRUE
03023910,03,0302,030239,FALSE,FALSE,FALSE,FALSE
03023911,03,0302,030239,FALSE,FALSE,FALSE,FALSE
03023919,03,0302,030239,FALSE,FALSE,FALSE,FALSE
03023920,03,0302,030239,FALSE,FALSE,FALSE,TRUE
03023980,03,0302,030239,FALSE,FALSE,FALSE,TRUE
03023990,03,0302,030239,FALSE,FALSE,FALSE,FALSE
03023991,03,0302,030239,FALSE,FALSE,FALSE,FALSE
03023999,03,0302,030239,FALSE,FALSE,FALSE,FALSE
03024000,03,0302,030240,FALSE,FALSE,FALSE,FALSE
03024005,03,0302,030240,FALSE,FALSE,FALSE,FALSE
03024010,03,0302,030240,FALSE,FALSE,FALSE,FALSE
03024090,03,0302,030240,FALSE,FALSE,FALSE,FALSE
03024098,03,0302,030240,FALSE,FALSE,FALSE,FALSE
03024100,03,0302,030241,FALSE,FALSE,FALSE,TRUE
03024200,03,0302,030242,FALSE,FALSE,FALSE,TRUE
03024310,03,0302,030243,FALSE,FALSE,FALSE,TRUE
03024330,03,0302,030243,FALSE,FALSE,FALSE,TRUE
03024390,03,0302,030243,FALSE,FALSE,FALSE,TRUE
03024400,03,0302,030244,FALSE,FALSE,FALSE,TRUE
03024510,03,0302,030245,FALSE,FALSE,FALSE,TRUE
03024530,03,0302,030245,FALSE,FALSE,FALSE,TRUE
03024590,03,0302,030245,FALSE,FALSE,FALSE,TRUE
03024600,03,0302,030246,FALSE,FALSE,FALSE,TRUE
03024700,03,0302,030247,FALSE,FALSE,FALSE,TRUE
03024911,03,0302,030249,FALSE,FALSE,FALSE,FALSE
03024919,03,0302,030249,FALSE,FALSE,FALSE,FALSE
03024990,03,0302,030249,FALSE,FALSE,FALSE,FALSE
03025010,03,0302,030250,FALSE,FALSE,FALSE,FALSE
03025090,03,0302,030250,FALSE,FALSE,FALSE,FALSE
03025110,03,0302,030251,FALSE,FALSE,FALSE,TRUE
03025190,03,0302,030251,FALSE,FALSE,FALSE,TRUE
03025200,03,0302,030252,FALSE,FALSE,FALSE,TRUE
03025300,03,0302,030253,FALSE,FALSE,FALSE,TRUE
03025411,03,0302,030254,FALSE,FALSE,FALSE,TRUE
03025415,03,0302,030254,FALSE,FALSE,FALSE,TRUE
03025419,03,0302,030254,FALSE,FALSE,FALSE,TRUE
03025490,03,0302,030254,FALSE,FALSE,FALSE,TRUE
03025500,03,0302,030255,FALSE,FALSE,FALSE,TRUE
03025600,03,0302,030256,FALSE,FALSE,FALSE,TRUE
03025910,03,0302,030259,FALSE,FALSE,FALSE,TRUE
03025920,03,0302,030259,FALSE,FALSE,FALSE,TRUE
03025930,03,0302,030259,FALSE,FALSE,FALSE,TRUE
03025940,03,0302,030259,FALSE,FALSE,FALSE,TRUE
03025990,03,0302,030259,FALSE,FALSE,FALSE,TRUE
03026110,03,0302,030261,FALSE,FALSE,FALSE,FALSE
03026130,03,0302,030261,FALSE,FALSE,FALSE,FALSE
03026180,03,0302,030261,FALSE,FALSE,FALSE,FALSE
03026190,03,0302,030261,FALSE,FALSE,FALSE,FALSE
03026191,03,0302,030261,FALSE,FALSE,FALSE,FALSE
03026198,03,0302,030261,FALSE,FALSE,FALSE,FALSE
03026199,03,0302,030261,FALSE,FALSE,FALSE,FALSE
03026200,03,0302,030262,FALSE,FALSE,FALSE,FALSE
03026300,03,0302,030263,FALSE,FALSE,FALSE,FALSE
03026400,03,0302,030264,FALSE,FALSE,FALSE,FALSE
03026405,03,0302,030264,FALSE,FALSE,FALSE,FALSE
03026410,03,0302,030264,FALSE,FALSE,FALSE,FALSE
03026490,03,0302,030264,FALSE,FALSE,FALSE,FALSE
03026498,03,0302,030264,FALSE,FALSE,FALSE,FALSE
03026520,03,0302,030265,FALSE,FALSE,FALSE,FALSE
03026550,03,0302,030265,FALSE,FALSE,FALSE,FALSE
03026560,03,0302,030265,FALSE,FALSE,FALSE,FALSE
03026590,03,0302,030265,FALSE,FALSE,FALSE,FALSE
03026595,03,0302,030265,FALSE,FALSE,FALSE,FALSE
03026600,03,0302,030266,FALSE,FALSE,FALSE,FALSE
03026700,03,0302,030267,FALSE,FALSE,FALSE,FALSE
03026800,03,0302,030268,FALSE,FALSE,FALSE,FALSE
03026911,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026915,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026918,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026919,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026921,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026925,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026931,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026933,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026935,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026941,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026945,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026951,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026955,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026961,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026965,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026966,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026967,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026968,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026969,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026975,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026981,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026982,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026985,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026986,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026987,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026988,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026991,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026992,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026993,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026994,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026995,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026996,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026998,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03026999,03,0302,030269,FALSE,FALSE,FALSE,FALSE
03027000,03,0302,030270,FALSE,FALSE,FALSE,FALSE
03027100,03,0302,030271,FALSE,FALSE,FALSE,TRUE
03027200,03,0302,030272,FALSE,FALSE,FALSE,TRUE
03027300,03,0302,030273,FALSE,FALSE,FALSE,TRUE
03027400,03,0302,030274,FALSE,FALSE,FALSE,TRUE
03027900,03,0302,030279,FALSE,FALSE,FALSE,TRUE
03028110,03,0302,030281,FALSE,FALSE,FALSE,TRUE
03028115,03,0302,030281,FALSE,FALSE,FALSE,FALSE
03028120,03,0302,030281,FALSE,FALSE,FALSE,TRUE
03028130,03,0302,030281,FALSE,FALSE,FALSE,TRUE
03028140,03,0302,030281,FALSE,FALSE,FALSE,FALSE
03028180,03,0302,030281,FALSE,FALSE,FALSE,FALSE
03028190,03,0302,030281,FALSE,FALSE,FALSE,TRUE
03028200,03,0302,030282,FALSE,FALSE,FALSE,TRUE
03028300,03,0302,030283,FALSE,FALSE,FALSE,TRUE
03028410,03,0302,030284,FALSE,FALSE,FALSE,TRUE
03028490,03,0302,030284,FALSE,FALSE,FALSE,TRUE
03028510,03,0302,030285,FALSE,FALSE,FALSE,TRUE
03028530,03,0302,030285,FALSE,FALSE,FALSE,TRUE
03028590,03,0302,030285,FALSE,FALSE,FALSE,TRUE
03028910,03,0302,030289,FALSE,FALSE,FALSE,TRUE
03028921,03,0302,030289,FALSE,FALSE,FALSE,TRUE
03028929,03,0302,030289,FALSE,FALSE,FALSE,TRUE
03028931,03,0302,030289,FALSE,FALSE,FALSE,TRUE
03028939,03,0302,030289,FALSE,FALSE,FALSE,TRUE
03028940,03,0302,030289,FALSE,FALSE,FALSE,TRUE
03028950,03,0302,030289,FALSE,FALSE,FALSE,TRUE
03028960,03,0302,030289,FALSE,FALSE,FALSE,TRUE
03028990,03,0302,030289,FALSE,FALSE,FALSE,TRUE
03029000,03,0302,030290,FALSE,FALSE,FALSE,TRUE
03029100,03,0302,030291,FALSE,FALSE,FALSE,FALSE
03029200,03,0302,030292,FALSE,FALSE,FALSE,FALSE
03029900,03,0302,030299,FALSE,FALSE,FALSE,FALSE
03031000,03,0303,030310,FALSE,FALSE,FALSE,FALSE
03031100,03,0303,030311,FALSE,FALSE,FALSE,TRUE
03031200,03,0303,030312,FALSE,FALSE,FALSE,TRUE
03031300,03,0303,030313,FALSE,FALSE,FALSE,TRUE
03031410,03,0303,030314,FALSE,FALSE,FALSE,TRUE
03031420,03,0303,030314,FALSE,FALSE,FALSE,TRUE
03031490,03,0303,030314,FALSE,FALSE,FALSE,TRUE
03031900,03,0303,030319,FALSE,FALSE,FALSE,TRUE
03032100,03,0303,030321,FALSE,FALSE,FALSE,FALSE
03032110,03,0303,030321,FALSE,FALSE,FALSE,FALSE
03032120,03,0303,030321,FALSE,FALSE,FALSE,FALSE
03032180,03,0303,030321,FALSE,FALSE,FALSE,FALSE
03032190,03,0303,030321,FALSE,FALSE,FALSE,FALSE
03032200,03,0303,030322,FALSE,FALSE,FALSE,FALSE
03032300,03,0303,030323,FALSE,FALSE,FALSE,TRUE
03032400,03,0303,030324,FALSE,FALSE,FALSE,TRUE
03032500,03,0303,030325,FALSE,FALSE,FALSE,TRUE
03032600,03,0303,030326,FALSE,FALSE,FALSE,TRUE
03032900,03,0303,030329,FALSE,FALSE,FALSE,TRUE
03033110,03,0303,030331,FALSE,FALSE,FALSE,TRUE
03033130,03,0303,030331,FALSE,FALSE,FALSE,TRUE
03033190,03,0303,030331,FALSE,FALSE,FALSE,TRUE
03033200,03,0303,030332,FALSE,FALSE,FALSE,TRUE
03033300,03,0303,030333,FALSE,FALSE,FALSE,TRUE
03033400,03,0303,030334,FALSE,FALSE,FALSE,TRUE
03033910,03,0303,030339,FALSE,FALSE,FALSE,TRUE
03033920,03,0303,030339,FALSE,FALSE,FALSE,FALSE
03033930,03,0303,030339,FALSE,FALSE,FALSE,TRUE
03033950,03,0303,030339,FALSE,FALSE,FALSE,TRUE
03033970,03,0303,030339,FALSE,FALSE,FALSE,FALSE
03033980,03,0303,030339,FALSE,FALSE,FALSE,FALSE
03033985,03,0303,030339,FALSE,FALSE,FALSE,TRUE
03034110,03,0303,030341,FALSE,FALSE,FALSE,TRUE
03034111,03,0303,030341,FALSE,FALSE,FALSE,FALSE
03034113,03,0303,030341,FALSE,FALSE,FALSE,FALSE
03034119,03,0303,030341,FALSE,FALSE,FALSE,FALSE
03034190,03,0303,030341,FALSE,FALSE,FALSE,TRUE
03034212,03,0303,030342,FALSE,FALSE,FALSE,TRUE
03034218,03,0303,030342,FALSE,FALSE,FALSE,TRUE
03034220,03,0303,030342,FALSE,FALSE,FALSE,FALSE
03034232,03,0303,030342,FALSE,FALSE,FALSE,FALSE
03034238,03,0303,030342,FALSE,FALSE,FALSE,FALSE
03034242,03,0303,030342,FALSE,FALSE,FALSE,TRUE
03034248,03,0303,030342,FALSE,FALSE,FALSE,TRUE
03034252,03,0303,030342,FALSE,FALSE,FALSE,FALSE
03034258,03,0303,030342,FALSE,FALSE,FALSE,FALSE
03034290,03,0303,030342,FALSE,FALSE,FALSE,TRUE
03034310,03,0303,030343,FALSE,FALSE,FALSE,TRUE
03034311,03,0303,030343,FALSE,FALSE,FALSE,FALSE
03034313,03,0303,030343,FALSE,FALSE,FALSE,FALSE
03034319,03,0303,030343,FALSE,FALSE,FALSE,FALSE
03034390,03,0303,030343,FALSE,FALSE,FALSE,TRUE
03034410,03,0303,030344,FALSE,FALSE,FALSE,TRUE
03034411,03,0303,030344,FALSE,FALSE,FALSE,FALSE
03034413,03,0303,030344,FALSE,FALSE,FALSE,FALSE
03034419,03,0303,030344,FALSE,FALSE,FALSE,FALSE
03034490,03,0303,030344,FALSE,FALSE,FALSE,TRUE
03034510,03,0303,030345,FALSE,FALSE,FALSE,FALSE
03034511,03,0303,030345,FALSE,FALSE,FALSE,FALSE
03034512,03,0303,030345,FALSE,FALSE,FALSE,TRUE
03034513,03,0303,030345,FALSE,FALSE,FALSE,FALSE
03034518,03,0303,030345,FALSE,FALSE,FALSE,TRUE
03034519,03,0303,030345,FALSE,FALSE,FALSE,FALSE
03034590,03,0303,030345,FALSE,FALSE,FALSE,FALSE
03034591,03,0303,030345,FALSE,FALSE,FALSE,TRUE
03034599,03,0303,030345,FALSE,FALSE,FALSE,TRUE
03034610,03,0303,030346,FALSE,FALSE,FALSE,TRUE
03034611,03,0303,030346,FALSE,FALSE,FALSE,FALSE
03034613,03,0303,030346,FALSE,FALSE,FALSE,FALSE
03034619,03,0303,030346,FALSE,FALSE,FALSE,FALSE
03034690,03,0303,030346,FALSE,FALSE,FALSE,TRUE
03034920,03,0303,030349,FALSE,FALSE,FALSE,TRUE
03034921,03,0303,030349,FALSE,FALSE,FALSE,FALSE
03034923,03,0303,030349,FALSE,FALSE,FALSE,FALSE
03034929,03,0303,030349,FALSE,FALSE,FALSE,FALSE
03034930,03,0303,030349,FALSE,FALSE,FALSE,FALSE
03034931,03,0303,030349,FALSE,FALSE,FALSE,FALSE
03034933,03,0303,030349,FALSE,FALSE,FALSE,FALSE
03034939,03,0303,030349,FALSE,FALSE,FALSE,FALSE
03034941,03,0303,030349,FALSE,FALSE,FALSE,FALSE
03034943,03,0303,030349,FALSE,FALSE,FALSE,FALSE
03034949,03,0303,030349,FALSE,FALSE,FALSE,FALSE
03034980,03,0303,030349,FALSE,FALSE,FALSE,FALSE
03034985,03,0303,030349,FALSE,FALSE,FALSE,TRUE
03034990,03,0303,030349,FALSE,FALSE,FALSE,FALSE
03035000,03,0303,030350,FALSE,FALSE,FALSE,FALSE
03035005,03,0303,030350,FALSE,FALSE,FALSE,FALSE
03035010,03,0303,030350,FALSE,FALSE,FALSE,FALSE
03035090,03,0303,030350,FALSE,FALSE,FALSE,FALSE
03035098,03,0303,030350,FALSE,FALSE,FALSE,FALSE
03035100,03,0303,030351,FALSE,FALSE,FALSE,TRUE
03035210,03,0303,030352,FALSE,FALSE,FALSE,FALSE
03035230,03,0303,030352,FALSE,FALSE,FALSE,FALSE
03035290,03,0303,030352,FALSE,FALSE,FALSE,FALSE
03035310,03,0303,030353,FALSE,FALSE,FALSE,TRUE
03035330,03,0303,030353,FALSE,FALSE,FALSE,TRUE
03035390,03,0303,030353,FALSE,FALSE,FALSE,TRUE
03035410,03,0303,030354,FALSE,FALSE,FALSE,TRUE
03035490,03,0303,030354,FALSE,FALSE,FALSE,TRUE
03035510,03,0303,030355,FALSE,FALSE,FALSE,TRUE
03035530,03,0303,030355,FALSE,FALSE,FALSE,TRUE
03035590,03,0303,030355,FALSE,FALSE,FALSE,TRUE
03035600,03,0303,030356,FALSE,FALSE,FALSE,TRUE
03035700,03,0303,030357,FALSE,FALSE,FALSE,TRUE
03035910,03,0303,030359,FALSE,FALSE,FALSE,FALSE
03035921,03,0303,030359,FALSE,FALSE,FALSE,FALSE
03035929,03,0303,030359,FALSE,FALSE,FALSE,FALSE
03035990,03,0303,030359,FALSE,FALSE,FALSE,FALSE
03036011,03,0303,030360,FALSE,FALSE,FALSE,FALSE
03036019,03,0303,030360,FALSE,FALSE,FALSE,FALSE
03036090,03,0303,030360,FALSE,FALSE,FALSE,FALSE
03036100,03,0303,030361,FALSE,FALSE,FALSE,FALSE
03036200,03,0303,030362,FALSE,FALSE,FALSE,FALSE
03036310,03,0303,030363,FALSE,FALSE,FALSE,TRUE
03036330,03,0303,030363,FALSE,FALSE,FALSE,TRUE
03036390,03,0303,030363,FALSE,FALSE,FALSE,TRUE
03036400,03,0303,030364,FALSE,FALSE,FALSE,TRUE
03036500,03,0303,030365,FALSE,FALSE,FALSE,TRUE
03036611,03,0303,030366,FALSE,FALSE,FALSE,TRUE
03036612,03,0303,030366,FALSE,FALSE,FALSE,TRUE
03036613,03,0303,030366,FALSE,FALSE,FALSE,TRUE
03036619,03,0303,030366,FALSE,FALSE,FALSE,TRUE
03036690,03,0303,030366,FALSE,FALSE,FALSE,TRUE
03036700,03,0303,030367,FALSE,FALSE,FALSE,TRUE
03036810,03,0303,030368,FALSE,FALSE,FALSE,TRUE
03036890,03,0303,030368,FALSE,FALSE,FALSE,TRUE
03036910,03,0303,030369,FALSE,FALSE,FALSE,TRUE
03036930,03,0303,030369,FALSE,FALSE,FALSE,TRUE
03036950,03,0303,030369,FALSE,FALSE,FALSE,TRUE
03036970,03,0303,030369,FALSE,FALSE,FALSE,TRUE
03036980,03,0303,030369,FALSE,FALSE,FALSE,TRUE
03036990,03,0303,030369,FALSE,FALSE,FALSE,TRUE
03037110,03,0303,030371,FALSE,FALSE,FALSE,FALSE
03037130,03,0303,030371,FALSE,FALSE,FALSE,FALSE
03037180,03,0303,030371,FALSE,FALSE,FALSE,FALSE
03037190,03,0303,030371,FALSE,FALSE,FALSE,FALSE
03037191,03,0303,030371,FALSE,FALSE,FALSE,FALSE
03037198,03,0303,030371,FALSE,FALSE,FALSE,FALSE
03037199,03,0303,030371,FALSE,FALSE,FALSE,FALSE
03037200,03,0303,030372,FALSE,FALSE,FALSE,FALSE
